TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
3346;2011;11;A; 114;150916; 3;w;13;  826;s;  745;s;   81;s;   87;s;  727;s;  632;s;   86;s;    9;s;    9;s;    3;s;   40;s;   38;s;   24;s;    9;s;  644;s;  574;s;   63;s;    7;s;    8;s;    5;s;   35;s;   47;s;   30;s;    6;s
3346;2011;11;A; 114;150916; 3;w;14;  935;s;  802;s;   79;s;   91;s;  838;s;  730;s;  101;s;    7;s;    9;s;    3;s;   41;s;   35;s;   22;s;    9;s;  696;s;  616;s;   70;s;   10;s;    7;s;    6;s;   39;s;   46;s;   30;s;    8;s
3346;2011;11;A; 114;150916; 3;w;15; 1268;s;  792;s;   83;s;   67;s; 1158;s; 1005;s;  142;s;   11;s;   10;s;    0;s;   49;s;   34;s;   21;s;   17;s;  711;s;  636;s;   69;s;    6;s;    5;s;    2;s;   33;s;   32;s;   20;s;    9;s
3346;2011;11;A; 114;150916; 3;w;16; 1506;s;  894;s;   87;s;   58;s; 1386;s; 1182;s;  194;s;   10;s;   14;s;    2;s;   45;s;   40;s;   24;s;   19;s;  820;s;  728;s;   82;s;   10;s;    5;s;    3;s;   30;s;   25;s;   17;s;   11;s
3346;2011;11;A; 114;150916; 3;w;17; 1892;s; 1028;s;   78;s;   42;s; 1775;s; 1406;s;  356;s;   13;s;   14;s;    2;s;   43;s;   33;s;   19;s;   25;s;  969;s;  863;s;   96;s;   10;s;    8;s;    2;s;   21;s;   19;s;   14;s;    9;s
3346;2011;11;A; 114;150916; 3;w;18; 1505;s; 1005;s;   53;s;   31;s; 1426;s; 1239;s;  175;s;   12;s;    9;s;    1;s;   31;s;   21;s;   13;s;   17;s;  961;s;  866;s;   82;s;   13;s;    5;s;    2;s;   15;s;   14;s;   10;s;    8;s
3346;2011;11;A; 114;150916; 3;w;19; 1191;s;  803;s;   36;s;   24;s; 1134;s; 1021;s;  102;s;   11;s;    7;s;    2;s;   21;s;   13;s;    9;s;   14;s;  767;s;  696;s;   62;s;    9;s;    4;s;    1;s;   12;s;   11;s;    6;s;    8;s
3346;2011;11;A; 114;150916; 3;w;20;  793;s;  568;s;   22;s;   14;s;  756;s;  689;s;   60;s;    7;s;    4;s;    0;s;   14;s;    8;s;    5;s;   11;s;  544;s;  491;s;   48;s;    5;s;    4;s;    2;s;    7;s;    5;s;    3;s;    6;s
3346;2011;11;A; 114;150916; 3;w;21;  581;s;  396;s;   14;s;   15;s;  559;s;  516;s;   40;s;    3;s;    2;s;    1;s;    7;s;    6;s;    5;s;    6;s;  376;s;  342;s;   30;s;    4;s;    2;s;    0;s;    8;s;    7;s;    5;s;    3;s
3346;2011;11;A; 114;150916; 3;w;22;  403;s;  297;s;    9;s;   10;s;  390;s;  358;s;   28;s;    4;s;    1;s;    0;s;    7;s;    2;s;    1;s;    3;s;  283;s;  259;s;   21;s;    3;s;    2;s;    0;s;    5;s;    5;s;    4;s;    2;s
3346;2011;11;A; 114;150916; 3;w;23;  335;s;  190;s;    8;s;   12;s;  323;s;  302;s;   18;s;    3;s;    0;s;    0;s;    5;s;    3;s;    2;s;    4;s;  177;s;  161;s;   13;s;    3;s;    0;s;    1;s;    5;s;    6;s;    4;s;    1;s
3346;2011;11;A; 114;150916; 3;w;24;  197;s;  117;s;   11;s;   12;s;  184;s;  173;s;   11;s;    0;s;    0;s;    1;s;    4;s;    6;s;    3;s;    2;s;  104;s;   90;s;   14;s;    0;s;    0;s;    2;s;    5;s;    5;s;    3;s;    1;s
3346;2011;11;A; 114;150917; 4;w;01;   97;s;   66;s;    8;s;   13;s;   87;s;   79;s;    8;s;    0;s;    1;s;    0;s;    3;s;    5;s;    4;s;    1;s;   51;s;   45;s;    6;s;    0;s;    0;s;    0;s;    8;s;    5;s;    3;s;    2;s
3346;2011;11;A; 114;150917; 4;w;02;   59;s;   38;s;   10;s;   13;s;   48;s;   42;s;    6;s;    0;s;    0;s;    1;s;    3;s;    6;s;    5;s;    1;s;   24;s;   19;s;    5;s;    0;s;    1;s;    1;s;    6;s;    6;s;    4;s;    0;s
3346;2011;11;A; 114;150917; 4;w;03;   53;s;   37;s;   13;s;   10;s;   39;s;   32;s;    6;s;    1;s;    0;s;    0;s;    4;s;    9;s;    6;s;    1;s;   25;s;   18;s;    7;s;    0;s;    1;s;    0;s;    6;s;    4;s;    3;s;    1;s
3346;2011;11;A; 114;150917; 4;w;04;   73;s;   60;s;   20;s;   16;s;   52;s;   46;s;    6;s;    0;s;    0;s;    1;s;   10;s;    9;s;    6;s;    1;s;   42;s;   32;s;   10;s;    0;s;    0;s;    0;s;    5;s;   11;s;    6;s;    2;s
3346;2011;11;A; 114;150917; 4;w;05;  103;s;  183;s;   28;s;   37;s;   73;s;   61;s;   10;s;    2;s;    1;s;    1;s;   15;s;   12;s;    9;s;    1;s;  141;s;  125;s;   15;s;    1;s;    1;s;    0;s;   14;s;   23;s;   16;s;    4;s
3346;2011;11;A; 114;150917; 4;w;06;  284;s;  740;s;   41;s;   79;s;  239;s;  213;s;   26;s;    0;s;    1;s;    0;s;   22;s;   19;s;   14;s;    3;s;  646;s;  561;s;   79;s;    6;s;    3;s;    0;s;   36;s;   43;s;   29;s;   12;s
3346;2011;11;A; 114;150917; 4;w;07;  675;s; 1682;s;   48;s;  103;s;  614;s;  543;s;   69;s;    2;s;    3;s;    0;s;   30;s;   18;s;   12;s;   10;s; 1528;s; 1148;s;  371;s;    9;s;   19;s;    1;s;   50;s;   52;s;   31;s;   32;s
3346;2011;11;A; 114;150917; 4;w;08;  949;s; 1862;s;   58;s;   92;s;  874;s;  769;s;  103;s;    2;s;    7;s;    0;s;   27;s;   31;s;   22;s;   10;s; 1736;s; 1436;s;  288;s;   12;s;   13;s;    0;s;   53;s;   39;s;   23;s;   21;s
3346;2011;11;A; 114;150917; 4;w;09;  879;s; 1445;s;   84;s;   80;s;  778;s;  692;s;   83;s;    3;s;    4;s;    1;s;   39;s;   44;s;   30;s;   13;s; 1335;s; 1167;s;  159;s;    9;s;   13;s;    2;s;   38;s;   40;s;   26;s;   17;s
3346;2011;11;A; 114;150917; 4;w;10;  841;s; 1116;s;   93;s;  102;s;  728;s;  650;s;   75;s;    3;s;    8;s;    6;s;   42;s;   45;s;   29;s;   12;s;  993;s;  879;s;  106;s;    8;s;    9;s;    1;s;   48;s;   53;s;   39;s;   12;s
3346;2011;11;A; 114;150917; 4;w;11;  854;s;  852;s;   88;s;   94;s;  748;s;  665;s;   82;s;    1;s;    9;s;    3;s;   44;s;   41;s;   27;s;    9;s;  740;s;  653;s;   83;s;    4;s;    7;s;    2;s;   40;s;   52;s;   35;s;   11;s
3346;2011;11;A; 114;150917; 4;w;12;  855;s;  766;s;   77;s;   93;s;  757;s;  650;s;  104;s;    3;s;    8;s;    0;s;   40;s;   37;s;   24;s;   13;s;  656;s;  574;s;   77;s;    5;s;    7;s;    4;s;   40;s;   49;s;   29;s;   10;s
3346;2011;11;A; 114;150917; 4;w;13;  888;s;  815;s;   84;s;   92;s;  784;s;  681;s;   99;s;    4;s;   10;s;    2;s;   43;s;   39;s;   25;s;   10;s;  707;s;  631;s;   72;s;    4;s;    6;s;    5;s;   39;s;   48;s;   32;s;   10;s
3346;2011;11;A; 114;150917; 4;w;14; 1023;s;  801;s;   87;s;   82;s;  914;s;  788;s;  120;s;    6;s;    8;s;    3;s;   42;s;   42;s;   28;s;   14;s;  596;s;  527;s;   67;s;    2;s;    6;s;    6;s;   45;s;   31;s;   22;s;  117;s
3346;2011;11;A; 114;150917; 4;w;15; 1300;s;  882;s;   98;s;   73;s; 1170;s; 1022;s;  142;s;    6;s;   15;s;    2;s;   56;s;   40;s;   26;s;   17;s;  673;s;  601;s;   69;s;    3;s;    6;s;    1;s;   42;s;   30;s;   20;s;  130;s
3346;2011;11;A; 114;150917; 4;w;16; 1643;s;  939;s;   84;s;   55;s; 1532;s; 1294;s;  229;s;    9;s;   10;s;    2;s;   48;s;   34;s;   20;s;   17;s;  867;s;  774;s;   84;s;    9;s;    7;s;    4;s;   24;s;   27;s;   19;s;   10;s
3346;2011;11;A; 114;150917; 4;w;17; 1909;s; 1041;s;   74;s;   44;s; 1796;s; 1458;s;  330;s;    8;s;   12;s;    3;s;   40;s;   31;s;   16;s;   27;s;  980;s;  873;s;  103;s;    4;s;    6;s;    3;s;   24;s;   17;s;   12;s;   11;s
3346;2011;11;A; 114;150917; 4;w;18; 1608;s; 1065;s;   51;s;   38;s; 1527;s; 1331;s;  189;s;    7;s;    8;s;    2;s;   27;s;   22;s;   13;s;   22;s; 1012;s;  918;s;   87;s;    7;s;    5;s;    2;s;   19;s;   17;s;   10;s;   10;s
3346;2011;11;A; 114;150917; 4;w;19; 1325;s;  813;s;   36;s;   25;s; 1266;s; 1151;s;  104;s;   11;s;    5;s;    3;s;   21;s;   12;s;    9;s;   18;s;  778;s;  710;s;   63;s;    5;s;    4;s;    2;s;   14;s;    9;s;    6;s;    6;s
3346;2011;11;A; 114;150917; 4;w;20;  919;s;  619;s;   22;s;   25;s;  882;s;  809;s;   67;s;    6;s;    4;s;    0;s;   13;s;    9;s;    7;s;   11;s;  588;s;  538;s;   46;s;    4;s;    2;s;    5;s;   11;s;    9;s;    6;s;    4;s
3346;2011;11;A; 114;150917; 4;w;21;  638;s;  443;s;   20;s;   17;s;  608;s;  560;s;   44;s;    4;s;    3;s;    4;s;   10;s;    6;s;    4;s;    7;s;  420;s;  383;s;   36;s;    1;s;    3;s;    1;s;    8;s;    8;s;    6;s;    3;s
3346;2011;11;A; 114;150917; 4;w;22;  423;s;  296;s;   13;s;   10;s;  405;s;  372;s;   29;s;    4;s;    2;s;    1;s;    5;s;    7;s;    5;s;    3;s;  281;s;  256;s;   24;s;    1;s;    2;s;    0;s;    6;s;    4;s;    4;s;    3;s
3346;2011;11;A; 114;150917; 4;w;23;  348;s;  215;s;   10;s;   11;s;  335;s;  313;s;   19;s;    3;s;    1;s;    1;s;    4;s;    5;s;    3;s;    2;s;  201;s;  185;s;   16;s;    0;s;    1;s;    2;s;    3;s;    6;s;    4;s;    2;s
3346;2011;11;A; 114;150917; 4;w;24;  227;s;  118;s;   10;s;   12;s;  215;s;  198;s;   17;s;    0;s;    0;s;    2;s;    4;s;    4;s;    3;s;    2;s;  104;s;   93;s;   11;s;    0;s;    1;s;    4;s;    2;s;    6;s;    5;s;    1;s
3346;2011;11;A; 114;150918; 5;w;01;  127;s;   61;s;    7;s;   11;s;  117;s;  103;s;   13;s;    1;s;    0;s;    0;s;    0;s;    7;s;    6;s;    3;s;   49;s;   42;s;    7;s;    0;s;    0;s;    0;s;    5;s;    6;s;    4;s;    1;s
3346;2011;11;A; 114;150918; 5;w;02;   66;s;   47;s;   10;s;   11;s;   56;s;   45;s;    8;s;    3;s;    0;s;    1;s;    3;s;    6;s;    5;s;    0;s;   35;s;   32;s;    3;s;    0;s;    0;s;    1;s;    3;s;    7;s;    5;s;    1;s
3346;2011;11;A; 114;150918; 5;w;03;   68;s;   29;s;   11;s;   10;s;   56;s;   47;s;    9;s;    0;s;    0;s;    0;s;    5;s;    6;s;    4;s;    1;s;   19;s;   16;s;    3;s;    0;s;    0;s;    0;s;    6;s;    4;s;    4;s;    0;s
3346;2011;11;A; 114;150918; 5;w;04;   86;s;   61;s;   18;s;   15;s;   64;s;   58;s;    6;s;    0;s;    2;s;    1;s;    7;s;   10;s;    7;s;    2;s;   44;s;   36;s;    8;s;    0;s;    0;s;    0;s;    5;s;   10;s;    7;s;    2;s
3346;2011;11;A; 114;150918; 5;w;05;  108;s;  180;s;   25;s;   42;s;   81;s;   73;s;    8;s;    0;s;    1;s;    0;s;   15;s;   10;s;    7;s;    1;s;  131;s;  113;s;   15;s;    3;s;    2;s;    0;s;   16;s;   26;s;   20;s;    5;s
3346;2011;11;A; 114;150918; 5;w;06;  304;s;  725;s;   39;s;   82;s;  256;s;  231;s;   25;s;    0;s;    4;s;    0;s;   22;s;   17;s;   14;s;    5;s;  628;s;  548;s;   71;s;    9;s;    5;s;    0;s;   38;s;   44;s;   30;s;   10;s
3346;2011;11;A; 114;150918; 5;w;07;  727;s; 1639;s;   45;s;  108;s;  671;s;  594;s;   75;s;    2;s;    1;s;    0;s;   25;s;   20;s;   12;s;   10;s; 1476;s; 1109;s;  356;s;   11;s;   25;s;    1;s;   55;s;   52;s;   33;s;   30;s
3346;2011;11;A; 114;150918; 5;w;08; 1022;s; 1815;s;   58;s;   96;s;  942;s;  838;s;  101;s;    3;s;    4;s;    1;s;   27;s;   30;s;   20;s;   18;s; 1681;s; 1391;s;  271;s;   19;s;   18;s;    2;s;   51;s;   43;s;   27;s;   20;s
3346;2011;11;A; 114;150918; 5;w;09; 1015;s; 1296;s;   88;s;   88;s;  910;s;  798;s;  106;s;    6;s;    5;s;    5;s;   43;s;   40;s;   27;s;   12;s; 1179;s; 1015;s;  153;s;   11;s;   13;s;    3;s;   46;s;   39;s;   28;s;   16;s
3346;2011;11;A; 114;150918; 5;w;10;  991;s; 1028;s;  108;s;  106;s;  863;s;  760;s;  102;s;    1;s;    5;s;   11;s;   45;s;   52;s;   33;s;   15;s;  905;s;  799;s;   96;s;   10;s;    7;s;    1;s;   49;s;   56;s;   41;s;   10;s
3346;2011;11;A; 114;150918; 5;w;11; 1075;s;  841;s;   83;s;  100;s;  972;s;  848;s;  113;s;   11;s;   11;s;    5;s;   37;s;   41;s;   24;s;    9;s;  722;s;  634;s;   82;s;    6;s;    8;s;    1;s;   48;s;   51;s;   34;s;   11;s
3346;2011;11;A; 114;150918; 5;w;12; 1191;s;  823;s;   88;s;   85;s; 1079;s;  936;s;  138;s;    5;s;    9;s;    2;s;   43;s;   43;s;   28;s;   15;s;  718;s;  619;s;   91;s;    8;s;   10;s;    3;s;   39;s;   43;s;   30;s;   10;s
3346;2011;11;A; 114;150918; 5;w;13; 1465;s;  898;s;   97;s;   90;s; 1341;s; 1153;s;  178;s;   10;s;   10;s;    2;s;   52;s;   43;s;   27;s;   17;s;  790;s;  703;s;   80;s;    7;s;    7;s;    5;s;   42;s;   43;s;   29;s;   11;s
3346;2011;11;A; 114;150918; 5;w;14; 1939;s; 1048;s;   88;s;   91;s; 1812;s; 1557;s;  243;s;   12;s;   17;s;    1;s;   48;s;   39;s;   27;s;   22;s;  938;s;  843;s;   87;s;    8;s;   10;s;    7;s;   37;s;   47;s;   36;s;    9;s
3346;2011;11;A; 114;150918; 5;w;15; 2246;s; 1038;s;   78;s;   63;s; 2126;s; 1849;s;  265;s;   12;s;   17;s;    2;s;   44;s;   32;s;   20;s;   25;s;  952;s;  860;s;   82;s;   10;s;    9;s;    2;s;   27;s;   34;s;   24;s;   14;s
3346;2011;11;A; 114;150918; 5;w;16; 2408;s; 1114;s;   72;s;   47;s; 2290;s; 2008;s;  266;s;   16;s;   16;s;    0;s;   40;s;   32;s;   19;s;   30;s; 1048;s;  941;s;   97;s;   10;s;    7;s;    4;s;   24;s;   19;s;   10;s;   12;s
3346;2011;11;A; 114;150918; 5;w;17; 2166;s; 1117;s;   52;s;   45;s; 2075;s; 1825;s;  234;s;   16;s;   16;s;    3;s;   29;s;   20;s;   12;s;   23;s; 1055;s;  960;s;   88;s;    7;s;    6;s;    2;s;   26;s;   17;s;   13;s;   11;s
3346;2011;11;A; 114;150918; 5;w;18; 1764;s; 1109;s;   39;s;   37;s; 1695;s; 1542;s;  145;s;    8;s;   12;s;    2;s;   22;s;   15;s;   11;s;   18;s; 1055;s;  961;s;   83;s;   11;s;    6;s;    6;s;   17;s;   14;s;   10;s;   11;s
3346;2011;11;A; 114;150918; 5;w;19; 1477;s;  920;s;   32;s;   23;s; 1418;s; 1299;s;  110;s;    9;s;   11;s;    2;s;   20;s;   10;s;    7;s;   16;s;  883;s;  819;s;   57;s;    7;s;    7;s;    0;s;   14;s;    9;s;    5;s;    7;s
3346;2011;11;A; 114;150918; 5;w;20; 1124;s;  704;s;   22;s;   16;s; 1078;s;  987;s;   85;s;    6;s;    9;s;    0;s;   14;s;    8;s;    5;s;   15;s;  676;s;  623;s;   46;s;    7;s;    4;s;    2;s;    9;s;    5;s;    4;s;    8;s
3346;2011;11;A; 114;150918; 5;w;21;  820;s;  481;s;   15;s;   13;s;  793;s;  728;s;   57;s;    8;s;    5;s;    3;s;    8;s;    4;s;    3;s;    7;s;  461;s;  421;s;   37;s;    3;s;    3;s;    1;s;    8;s;    4;s;    4;s;    4;s
3346;2011;11;A; 114;150918; 5;w;22;  572;s;  375;s;    9;s;   14;s;  548;s;  517;s;   30;s;    1;s;    4;s;    0;s;    5;s;    4;s;    2;s;   11;s;  355;s;  329;s;   25;s;    1;s;    2;s;    1;s;    7;s;    6;s;    5;s;    4;s
3346;2011;11;A; 114;150918; 5;w;23;  459;s;  237;s;    9;s;   13;s;  444;s;  418;s;   25;s;    1;s;    2;s;    0;s;    5;s;    4;s;    3;s;    4;s;  221;s;  202;s;   17;s;    2;s;    1;s;    2;s;    5;s;    6;s;    2;s;    2;s
3346;2011;11;A; 114;150918; 5;w;24;  356;s;  164;s;   11;s;   15;s;  339;s;  316;s;   23;s;    0;s;    0;s;    0;s;    5;s;    6;s;    3;s;    6;s;  147;s;  137;s;   10;s;    0;s;    0;s;    2;s;    5;s;    8;s;    6;s;    2;s
3346;2011;11;A; 114;150919; 6;w;01;  218;s;  143;s;   11;s;    8;s;  203;s;  187;s;   16;s;    0;s;    2;s;    1;s;    5;s;    5;s;    4;s;    2;s;  133;s;  122;s;   10;s;    1;s;    1;s;    0;s;    1;s;    7;s;    4;s;    1;s
3346;2011;11;A; 114;150919; 6;w;02;  176;s;   75;s;    4;s;    7;s;  170;s;  156;s;   14;s;    0;s;    0;s;    0;s;    0;s;    4;s;    3;s;    2;s;   66;s;   62;s;    3;s;    1;s;    1;s;    0;s;    2;s;    5;s;    4;s;    1;s
3346;2011;11;A; 114;150919; 6;w;03;  108;s;   42;s;    7;s;    6;s;   99;s;   94;s;    5;s;    0;s;    0;s;    0;s;    3;s;    4;s;    3;s;    2;s;   35;s;   32;s;    3;s;    0;s;    0;s;    0;s;    3;s;    3;s;    2;s;    1;s
3346;2011;11;A; 114;150919; 6;w;04;   92;s;   57;s;    7;s;   16;s;   83;s;   75;s;    8;s;    0;s;    0;s;    0;s;    2;s;    5;s;    4;s;    2;s;   39;s;   33;s;    6;s;    0;s;    0;s;    1;s;    4;s;   11;s;    7;s;    2;s
3346;2011;11;A; 114;150919; 6;w;05;   86;s;  109;s;   12;s;   30;s;   73;s;   62;s;   11;s;    0;s;    0;s;    3;s;    6;s;    3;s;    1;s;    1;s;   77;s;   69;s;    8;s;    0;s;    1;s;    2;s;    3;s;   25;s;   17;s;    1;s
3346;2011;11;A; 114;150919; 6;w;06;  153;s;  249;s;   16;s;   32;s;  133;s;  124;s;    9;s;    0;s;    0;s;    0;s;   11;s;    5;s;    4;s;    4;s;  211;s;  198;s;   12;s;    1;s;    2;s;    0;s;    9;s;   23;s;   16;s;    4;s
3346;2011;11;A; 114;150919; 6;w;07;  227;s;  250;s;   20;s;   19;s;  199;s;  179;s;   18;s;    2;s;    3;s;    3;s;   12;s;    5;s;    4;s;    5;s;  223;s;  188;s;   35;s;    0;s;    3;s;    0;s;   10;s;    9;s;    5;s;    5;s
3346;2011;11;A; 114;150919; 6;w;08;  453;s;  350;s;   26;s;   15;s;  415;s;  369;s;   44;s;    2;s;    5;s;    0;s;   17;s;    9;s;    6;s;    7;s;  325;s;  282;s;   42;s;    1;s;    4;s;    1;s;    8;s;    6;s;    4;s;    6;s
3346;2011;11;A; 114;150919; 6;w;09;  739;s;  520;s;   39;s;   23;s;  686;s;  622;s;   59;s;    5;s;    7;s;    3;s;   22;s;   14;s;    9;s;    7;s;  486;s;  425;s;   59;s;    2;s;    4;s;    1;s;   15;s;    7;s;    5;s;    7;s
3346;2011;11;A; 114;150919; 6;w;10; 1203;s;  778;s;   31;s;   18;s; 1153;s; 1069;s;   76;s;    8;s;    8;s;    5;s;   12;s;   14;s;    9;s;   11;s;  745;s;  679;s;   62;s;    4;s;    9;s;    1;s;   10;s;    7;s;    6;s;    6;s
3346;2011;11;A; 114;150919; 6;w;11; 1683;s;  984;s;   20;s;   18;s; 1642;s; 1545;s;   95;s;    2;s;    8;s;    2;s;   11;s;    7;s;    4;s;   13;s;  945;s;  856;s;   78;s;   11;s;   11;s;    4;s;    9;s;    5;s;    4;s;   10;s
3346;2011;11;A; 114;150919; 6;w;12; 1618;s; 1038;s;   29;s;   14;s; 1567;s; 1454;s;  102;s;   11;s;   10;s;    0;s;   21;s;    8;s;    6;s;   12;s; 1009;s;  925;s;   75;s;    9;s;    8;s;    2;s;    9;s;    3;s;    2;s;    7;s
3346;2011;11;A; 114;150919; 6;w;13; 1526;s; 1083;s;   19;s;   21;s; 1480;s; 1365;s;  102;s;   13;s;   11;s;    3;s;   11;s;    5;s;    3;s;   16;s; 1040;s;  966;s;   62;s;   12;s;    8;s;    3;s;   16;s;    2;s;    1;s;   14;s
3346;2011;11;A; 114;150919; 6;w;14; 1517;s; 1235;s;   17;s;   16;s; 1479;s; 1373;s;   95;s;   11;s;    7;s;    0;s;   14;s;    3;s;    2;s;   14;s; 1201;s; 1109;s;   78;s;   14;s;    8;s;    2;s;   12;s;    2;s;    1;s;   10;s
3346;2011;11;A; 114;150919; 6;w;15; 1592;s; 1298;s;   12;s;   12;s; 1558;s; 1441;s;  105;s;   12;s;    8;s;    0;s;    9;s;    3;s;    2;s;   14;s; 1269;s; 1175;s;   78;s;   16;s;    5;s;    3;s;    8;s;    1;s;    1;s;   12;s
3346;2011;11;A; 114;150919; 6;w;16; 1371;s; 1285;s;   13;s;   10;s; 1336;s; 1231;s;   88;s;   17;s;    8;s;    0;s;   11;s;    2;s;    1;s;   14;s; 1259;s; 1159;s;   83;s;   17;s;    6;s;    3;s;    7;s;    0;s;    0;s;   10;s
3346;2011;11;A; 114;150919; 6;w;17; 1160;s; 1216;s;   18;s;    8;s; 1122;s; 1043;s;   64;s;   15;s;    7;s;    3;s;   13;s;    2;s;    1;s;   13;s; 1194;s; 1103;s;   72;s;   19;s;    4;s;    0;s;    7;s;    1;s;    0;s;   10;s
3346;2011;11;A; 114;150919; 6;w;18; 1076;s; 1362;s;   13;s;   15;s; 1047;s;  960;s;   77;s;   10;s;    8;s;    0;s;   11;s;    2;s;    1;s;    8;s; 1331;s; 1237;s;   75;s;   19;s;    6;s;    2;s;   10;s;    3;s;    1;s;   10;s
3346;2011;11;A; 114;150919; 6;w;19;  941;s; 1085;s;   10;s;    6;s;  916;s;  846;s;   66;s;    4;s;    5;s;    2;s;    5;s;    3;s;    1;s;   10;s; 1068;s;  995;s;   64;s;    9;s;    3;s;    1;s;    5;s;    0;s;    0;s;    8;s
3346;2011;11;A; 114;150919; 6;w;20;  683;s;  796;s;    3;s;    9;s;  670;s;  624;s;   43;s;    3;s;    3;s;    0;s;    3;s;    0;s;    0;s;    7;s;  777;s;  722;s;   50;s;    5;s;    3;s;    2;s;    6;s;    1;s;    1;s;    7;s
3346;2011;11;A; 114;150919; 6;w;21;  607;s;  556;s;    3;s;    2;s;  593;s;  550;s;   43;s;    0;s;    4;s;    1;s;    2;s;    0;s;    0;s;    7;s;  545;s;  510;s;   30;s;    5;s;    3;s;    0;s;    2;s;    0;s;    0;s;    6;s
3346;2011;11;A; 114;150919; 6;w;22;  506;s;  453;s;    4;s;    2;s;  496;s;  461;s;   34;s;    1;s;    2;s;    0;s;    3;s;    1;s;    1;s;    4;s;  447;s;  418;s;   24;s;    5;s;    1;s;    0;s;    1;s;    1;s;    1;s;    3;s
3346;2011;11;A; 114;150919; 6;w;23;  551;s;  334;s;    5;s;    3;s;  540;s;  508;s;   32;s;    0;s;    2;s;    2;s;    3;s;    0;s;    0;s;    4;s;  326;s;  305;s;   20;s;    1;s;    1;s;    1;s;    2;s;    0;s;    0;s;    4;s
3346;2011;11;A; 114;150919; 6;w;24;  398;s;  234;s;    6;s;    4;s;  388;s;  365;s;   23;s;    0;s;    2;s;    0;s;    4;s;    2;s;    1;s;    2;s;  227;s;  216;s;   10;s;    1;s;    1;s;    3;s;    1;s;    0;s;    0;s;    2;s
3346;2011;11;A; 114;150920; 7;s;01;  288;s;  216;s;    2;s;    2;s;  281;s;  264;s;   17;s;    0;s;    2;s;    0;s;    2;s;    0;s;    0;s;    3;s;  212;s;  197;s;   14;s;    1;s;    0;s;    0;s;    2;s;    0;s;    0;s;    2;s
3346;2011;11;A; 114;150920; 7;s;02;  170;s;  138;s;    5;s;    2;s;  163;s;  153;s;   10;s;    0;s;    0;s;    0;s;    4;s;    1;s;    1;s;    2;s;  136;s;  125;s;   11;s;    0;s;    0;s;    0;s;    2;s;    0;s;    0;s;    0;s
3346;2011;11;A; 114;150920; 7;s;03;  124;s;   73;s;    2;s;    1;s;  119;s;  109;s;   10;s;    0;s;    3;s;    0;s;    0;s;    2;s;    2;s;    0;s;   70;s;   63;s;    6;s;    1;s;    1;s;    0;s;    1;s;    0;s;    0;s;    1;s
3346;2011;11;A; 114;150920; 7;s;04;   88;s;   58;s;    2;s;    2;s;   82;s;   78;s;    4;s;    0;s;    0;s;    0;s;    0;s;    2;s;    2;s;    4;s;   55;s;   49;s;    6;s;    0;s;    1;s;    0;s;    2;s;    0;s;    0;s;    0;s
3346;2011;11;A; 114;150920; 7;s;05;   88;s;   84;s;    3;s;    2;s;   85;s;   79;s;    6;s;    0;s;    0;s;    0;s;    1;s;    2;s;    2;s;    0;s;   81;s;   75;s;    6;s;    0;s;    0;s;    0;s;    1;s;    1;s;    1;s;    1;s
3346;2011;11;A; 114;150920; 7;s;06;  118;s;  187;s;    6;s;    5;s;  110;s;  102;s;    8;s;    0;s;    0;s;    0;s;    3;s;    3;s;    3;s;    2;s;  181;s;  176;s;    5;s;    0;s;    0;s;    0;s;    3;s;    2;s;    2;s;    1;s
3346;2011;11;A; 114;150920; 7;s;07;  119;s;  141;s;    7;s;    5;s;  111;s;  104;s;    7;s;    0;s;    0;s;    4;s;    2;s;    1;s;    1;s;    1;s;  134;s;  123;s;   10;s;    1;s;    1;s;    0;s;    3;s;    2;s;    2;s;    1;s
3346;2011;11;A; 114;150920; 7;s;08;  173;s;  146;s;    4;s;    6;s;  167;s;  157;s;   10;s;    0;s;    1;s;    0;s;    3;s;    1;s;    0;s;    1;s;  137;s;  124;s;   12;s;    1;s;    2;s;    1;s;    2;s;    3;s;    2;s;    1;s
3346;2011;11;A; 114;150920; 7;s;09;  272;s;  246;s;   12;s;    8;s;  255;s;  237;s;   16;s;    2;s;    1;s;    8;s;    3;s;    1;s;    1;s;    4;s;  234;s;  212;s;   22;s;    0;s;    2;s;    2;s;    4;s;    2;s;    1;s;    2;s
